userId,movieId,tag,tag_tokens,tag_nsw,tag_lemm,tag_pos_tags
474,4874,aliens,['aliens'],['alien'],['alien'],"[('aliens', 'NNS')]"
474,4874,psychiatrist,['psychiatrist'],['psychiatrist'],['psychiatrist'],"[('psychiatrist', 'NN')]"
474,4878,time travel,"['time', 'travel']","['time', 'travel']","['time', 'travel']","[('time', 'NN'), ('travel', 'NN')]"
474,4881,coen brothers,"['coen', 'brothers']","['coen', 'brother']","['coen', 'brother']","[('coen', 'NN'), ('brothers', 'NNS')]"
474,4896,magic,['magic'],['magic'],['magic'],"[('magic', 'NN')]"
474,4896,wizards,['wizards'],['wizard'],['wizard'],"[('wizards', 'NNS')]"
474,4902,ghosts,['ghosts'],['ghost'],['ghost'],"[('ghosts', 'NNS')]"
474,4920,psychology,['psychology'],['psycholog'],['psychology'],"[('psychology', 'NN')]"
474,4963,heist,['heist'],['heist'],['heist'],"[('heist', 'NN')]"
474,4969,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,4970,nightclub,['nightclub'],['nightclub'],['nightclub'],"[('nightclub', 'NN')]"
474,4970,singers,['singers'],['singer'],['singer'],"[('singers', 'NNS')]"
474,4973,whimsical,['whimsical'],['whimsic'],['whimsical'],"[('whimsical', 'JJ')]"
474,4979,new york,"['new', 'york']","['new', 'york']","['new', 'york']","[('new', 'JJ'), ('york', 'NN')]"
474,4980,time travel,"['time', 'travel']","['time', 'travel']","['time', 'travel']","[('time', 'NN'), ('travel', 'NN')]"
474,4993,tolkein,['tolkein'],['tolkein'],['tolkein'],"[('tolkein', 'NN')]"
474,4998,racism,['racism'],['racism'],['racism'],"[('racism', 'NN')]"
474,5008,agatha christie,"['agatha', 'christie']","['agatha', 'christi']","['agatha', 'christie']","[('agatha', 'NN'), ('christie', 'NN')]"
474,5008,court,['court'],['court'],['court'],"[('court', 'NN')]"
474,5012,cross dressing,"['cross', 'dressing']","['cross', 'dress']","['cross', 'dressing']","[('cross', 'NN'), ('dressing', 'VBG')]"
474,5012,judaism,['judaism'],['judaism'],['judaism'],"[('judaism', 'NN')]"
474,5015,race,['race'],['race'],['race'],"[('race', 'NN')]"
474,5034,ghost,['ghost'],['ghost'],['ghost'],"[('ghost', 'NN')]"
474,5064,dumas,['dumas'],['duma'],['duma'],"[('dumas', 'NN')]"
474,5064,revenge,['revenge'],['reveng'],['revenge'],"[('revenge', 'NN')]"
474,5114,movie business,"['movie', 'business']","['movi', 'busi']","['movie', 'business']","[('movie', 'NN'), ('business', 'NN')]"
474,5120,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5135,india,['india'],['india'],['india'],"[('india', 'NN')]"
474,5139,baseball,['baseball'],['basebal'],['baseball'],"[('baseball', 'NN')]"
474,5213,religion,['religion'],['religion'],['religion'],"[('religion', 'NN')]"
474,5224,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5238,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5266,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,5291,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5291,samurai,['samurai'],['samurai'],['samurai'],"[('samurai', 'NN')]"
474,5294,religion,['religion'],['religion'],['religion'],"[('religion', 'NN')]"
474,5304,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5316,world war ii,"['world', 'war', 'ii']","['world', 'war', 'ii']","['world', 'war', 'ii']","[('world', 'NN'), ('war', 'NN'), ('ii', 'NN')]"
474,5349,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
474,5353,blind,['blind'],['blind'],['blind'],"[('blind', 'NN')]"
474,5377,nick hornby,"['nick', 'hornby']","['nick', 'hornbi']","['nick', 'hornby']","[('nick', 'JJ'), ('hornby', 'NN')]"
474,5379,antisemitism,['antisemitism'],['antisemit'],['antisemitism'],"[('antisemitism', 'NN')]"
474,5379,judaism,['judaism'],['judaism'],['judaism'],"[('judaism', 'NN')]"
474,5398,boxing,['boxing'],['box'],['boxing'],"[('boxing', 'NN')]"
474,5404,books,['books'],['book'],['book'],"[('books', 'NNS')]"
474,5445,future,['future'],['futur'],['future'],"[('future', 'NN')]"
474,5446,australia,['australia'],['australia'],['australia'],"[('australia', 'NNS')]"
474,5450,sisterhood,['sisterhood'],['sisterhood'],['sisterhood'],"[('sisterhood', 'NN')]"
474,5450,women,['women'],['women'],['woman'],"[('women', 'NNS')]"
474,5451,disability,['disability'],['disabl'],['disability'],"[('disability', 'NN')]"
474,5451,mental illness,"['mental', 'illness']","['mental', 'ill']","['mental', 'illness']","[('mental', 'JJ'), ('illness', 'NN')]"
474,5470,oscar wilde,"['oscar', 'wilde']","['oscar', 'wild']","['oscar', 'wilde']","[('oscar', 'NN'), ('wilde', 'NN')]"
474,5475,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5483,movie business,"['movie', 'business']","['movi', 'busi']","['movie', 'business']","[('movie', 'NN'), ('business', 'NN')]"
474,5498,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5502,aliens,['aliens'],['alien'],['alien'],"[('aliens', 'NNS')]"
474,5505,adultery,['adultery'],['adulteri'],['adultery'],"[('adultery', 'NN')]"
474,5505,younger men,"['younger', 'men']","['younger', 'men']","['younger', 'men']","[('younger', 'JJR'), ('men', 'NNS')]"
474,5527,as byatt,"['as', 'byatt']",['byatt'],"['a', 'byatt']","[('as', 'IN'), ('byatt', 'NN')]"
474,5527,books,['books'],['book'],['book'],"[('books', 'NNS')]"
474,5528,photography,['photography'],['photographi'],['photography'],"[('photography', 'NN')]"
474,5528,psychopaths,['psychopaths'],['psychopath'],['psychopath'],"[('psychopaths', 'NNS')]"
474,5548,homeless,['homeless'],['homeless'],['homeless'],"[('homeless', 'NN')]"
474,5577,adolescence,['adolescence'],['adolesc'],['adolescence'],"[('adolescence', 'NN')]"
474,5601,animal movie,"['animal', 'movie']","['anim', 'movi']","['animal', 'movie']","[('animal', 'JJ'), ('movie', 'NN')]"
474,5603,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,5603,heist,['heist'],['heist'],['heist'],"[('heist', 'NN')]"
474,5618,anime,['anime'],['anim'],['anime'],"[('anime', 'NN')]"
474,5629,bible,['bible'],['bibl'],['bible'],"[('bible', 'JJ')]"
474,5630,hannibal lecter,"['hannibal', 'lecter']","['hannib', 'lecter']","['hannibal', 'lecter']","[('hannibal', 'JJ'), ('lecter', 'NN')]"
474,5633,bombs,['bombs'],['bomb'],['bomb'],"[('bombs', 'NNS')]"
474,5644,baseball,['baseball'],['basebal'],['baseball'],"[('baseball', 'NN')]"
474,5644,lou gehrig,"['lou', 'gehrig']","['lou', 'gehrig']","['lou', 'gehrig']","[('lou', 'NN'), ('gehrig', 'NN')]"
474,5669,violence in america,"['violence', 'in', 'america']","['violenc', 'america']","['violence', 'in', 'america']","[('violence', 'NN'), ('in', 'IN'), ('america', 'NN')]"
474,5673,pudding,['pudding'],['pud'],['pudding'],"[('pudding', 'VBG')]"
474,5682,holocaust,['holocaust'],['holocaust'],['holocaust'],"[('holocaust', 'NN')]"
474,5685,girl power,"['girl', 'power']","['girl', 'power']","['girl', 'power']","[('girl', 'NN'), ('power', 'NN')]"
474,5690,made me cry,"['made', 'me', 'cry']","['made', 'cri']","['made', 'me', 'cry']","[('made', 'VBN'), ('me', 'PRP'), ('cry', 'VB')]"
474,5690,orphans,['orphans'],['orphan'],['orphan'],"[('orphans', 'NNS')]"
474,5721,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,5721,judaism,['judaism'],['judaism'],['judaism'],"[('judaism', 'NN')]"
474,5747,world war i,"['world', 'war', 'i']","['world', 'war']","['world', 'war', 'i']","[('world', 'NN'), ('war', 'NN'), ('i', 'NN')]"
474,5791,art,['art'],['art'],['art'],"[('art', 'NN')]"
474,5792,dating,['dating'],['date'],['dating'],"[('dating', 'VBG')]"
474,5802,teenagers,['teenagers'],['teenag'],['teenager'],"[('teenagers', 'NNS')]"
474,5812,salute to douglas sirk,"['salute', 'to', 'douglas', 'sirk']","['salut', 'dougla', 'sirk']","['salute', 'to', 'douglas', 'sirk']","[('salute', 'NN'), ('to', 'TO'), ('douglas', 'VB'), ('sirk', 'NN')]"
474,5816,magic,['magic'],['magic'],['magic'],"[('magic', 'NN')]"
474,5816,wizards,['wizards'],['wizard'],['wizard'],"[('wizards', 'NNS')]"
474,5820,music business,"['music', 'business']","['music', 'busi']","['music', 'business']","[('music', 'NN'), ('business', 'NN')]"
474,5875,short films,"['short', 'films']","['short', 'film']","['short', 'film']","[('short', 'JJ'), ('films', 'NNS')]"
474,5876,graham greene,"['graham', 'greene']","['graham', 'green']","['graham', 'greene']","[('graham', 'NNS'), ('greene', 'NN')]"
474,5878,coma,['coma'],['coma'],['coma'],"[('coma', 'NN')]"
474,5899,africa,['africa'],['africa'],['africa'],"[('africa', 'NN')]"
474,5952,tolkein,['tolkein'],['tolkein'],['tolkein'],"[('tolkein', 'NN')]"
474,5954,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,5954,nightclub,['nightclub'],['nightclub'],['nightclub'],"[('nightclub', 'NN')]"
474,5971,anime,['anime'],['anim'],['anime'],"[('anime', 'NN')]"
474,5989,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,5991,court,['court'],['court'],['court'],"[('court', 'NN')]"
474,5991,jazz,['jazz'],['jazz'],['jazz'],"[('jazz', 'NN')]"
474,5991,murder,['murder'],['murder'],['murder'],"[('murder', 'NN')]"
474,5994,dickens,['dickens'],['dicken'],['dickens'],"[('dickens', 'NNS')]"
474,5995,holocaust,['holocaust'],['holocaust'],['holocaust'],"[('holocaust', 'NN')]"
474,6002,drugs,['drugs'],['drug'],['drug'],"[('drugs', 'NNS')]"
474,6002,planes,['planes'],['plane'],['plane'],"[('planes', 'NNS')]"
474,6002,widowswidowers,['widowswidowers'],['widowswidow'],['widowswidowers'],"[('widowswidowers', 'NNS')]"
474,6003,television,['television'],['televis'],['television'],"[('television', 'NN')]"
474,6016,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,6016,photography,['photography'],['photographi'],['photography'],"[('photography', 'NN')]"
474,6016,violence,['violence'],['violenc'],['violence'],"[('violence', 'NN')]"
474,6020,class,['class'],['class'],['class'],"[('class', 'NN')]"
474,6027,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6031,motherhood,['motherhood'],['motherhood'],['motherhood'],"[('motherhood', 'NN')]"
474,6031,race,['race'],['race'],['race'],"[('race', 'NN')]"
474,6041,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6063,doll,['doll'],['doll'],['doll'],"[('doll', 'NN')]"
474,6090,ghosts,['ghosts'],['ghost'],['ghost'],"[('ghosts', 'NNS')]"
474,6101,chile,['chile'],['chile'],['chile'],"[('chile', 'NN')]"
474,6101,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
474,6101,south america,"['south', 'america']","['south', 'america']","['south', 'america']","[('south', 'NN'), ('america', 'NN')]"
474,6104,spoof,['spoof'],['spoof'],['spoof'],"[('spoof', 'NN')]"
474,6156,england,['england'],['england'],['england'],"[('england', 'NN')]"
474,6159,adolescence,['adolescence'],['adolesc'],['adolescence'],"[('adolescence', 'NN')]"
474,6163,obsession,['obsession'],['obsess'],['obsession'],"[('obsession', 'NN')]"
474,6170,horses,['horses'],['hors'],['horse'],"[('horses', 'NNS')]"
474,6178,blind,['blind'],['blind'],['blind'],"[('blind', 'NN')]"
474,6178,blindness,['blindness'],['blind'],['blindness'],"[('blindness', 'NN')]"
474,6178,race,['race'],['race'],['race'],"[('race', 'NN')]"
474,6181,civil war,"['civil', 'war']","['civil', 'war']","['civil', 'war']","[('civil', 'JJ'), ('war', 'NN')]"
474,6181,stephen crane,"['stephen', 'crane']","['stephen', 'crane']","['stephen', 'crane']","[('stephen', 'NN'), ('crane', 'NN')]"
474,6183,day and hudson,"['day', 'and', 'hudson']","['day', 'hudson']","['day', 'and', 'hudson']","[('day', 'NN'), ('and', 'CC'), ('hudson', 'NN')]"
474,6183,sexuality,['sexuality'],['sexual'],['sexuality'],"[('sexuality', 'NN')]"
474,6195,books,['books'],['book'],['book'],"[('books', 'NNS')]"
474,6195,stones of summer,"['stones', 'of', 'summer']","['stone', 'summer']","['stone', 'of', 'summer']","[('stones', 'NNS'), ('of', 'IN'), ('summer', 'NN')]"
474,6197,mental illness,"['mental', 'illness']","['mental', 'ill']","['mental', 'illness']","[('mental', 'JJ'), ('illness', 'NN')]"
474,6201,england,['england'],['england'],['england'],"[('england', 'NN')]"
474,6216,world war ii,"['world', 'war', 'ii']","['world', 'war', 'ii']","['world', 'war', 'ii']","[('world', 'NN'), ('war', 'NN'), ('ii', 'NN')]"
474,6218,soccer,['soccer'],['soccer'],['soccer'],"[('soccer', 'NN')]"
474,6228,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6232,animal movie,"['animal', 'movie']","['anim', 'movi']","['animal', 'movie']","[('animal', 'JJ'), ('movie', 'NN')]"
474,6232,lions,['lions'],['lion'],['lion'],"[('lions', 'NNS')]"
474,6235,holocaust,['holocaust'],['holocaust'],['holocaust'],"[('holocaust', 'NN')]"
474,6235,world war ii,"['world', 'war', 'ii']","['world', 'war', 'ii']","['world', 'war', 'ii']","[('world', 'NN'), ('war', 'NN'), ('ii', 'NN')]"
474,6238,immigrants,['immigrants'],['immigr'],['immigrant'],"[('immigrants', 'NNS')]"
474,6242,television,['television'],['televis'],['television'],"[('television', 'NN')]"
474,6244,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6245,prostitution,['prostitution'],['prostitut'],['prostitution'],"[('prostitution', 'NN')]"
474,6254,screwball,['screwball'],['screwbal'],['screwball'],"[('screwball', 'NN')]"
474,6268,adolescence,['adolescence'],['adolesc'],['adolescence'],"[('adolescence', 'NN')]"
474,6269,big brothers,"['big', 'brothers']","['big', 'brother']","['big', 'brother']","[('big', 'JJ'), ('brothers', 'NNS')]"
474,6273,la,['la'],['la'],['la'],"[('la', 'NN')]"
474,6281,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,6286,amnesia,['amnesia'],['amnesia'],['amnesia'],"[('amnesia', 'NN')]"
474,6288,gangs,['gangs'],['gang'],['gang'],"[('gangs', 'NNS')]"
474,6289,titanic,['titanic'],['titan'],['titanic'],"[('titanic', 'NN')]"
474,6291,prostitution,['prostitution'],['prostitut'],['prostitution'],"[('prostitution', 'NN')]"
474,6296,mockumentary,['mockumentary'],['mockumentari'],['mockumentary'],"[('mockumentary', 'NN')]"
474,6297,children,['children'],['children'],['child'],"[('children', 'NNS')]"
474,6299,birds,['birds'],['bird'],['bird'],"[('birds', 'NNS')]"
474,6305,ray bradbury,"['ray', 'bradbury']","['ray', 'bradburi']","['ray', 'bradbury']","[('ray', 'JJ'), ('bradbury', 'NN')]"
474,6308,lawyers,['lawyers'],['lawyer'],['lawyer'],"[('lawyers', 'NNS')]"
474,6327,s,['s'],[],['s'],"[('s', 'NN')]"
474,6327,movies,['movies'],['movi'],['movie'],"[('movies', 'NNS')]"
474,6331,spelling bee,"['spelling', 'bee']","['spell', 'bee']","['spelling', 'bee']","[('spelling', 'VBG'), ('bee', 'NN')]"
474,6333,jean grey,"['jean', 'grey']","['jean', 'grey']","['jean', 'grey']","[('jean', 'NN'), ('grey', 'NN')]"
474,6333,magneto,['magneto'],['magneto'],['magneto'],"[('magneto', 'NN')]"
474,6333,rogue,['rogue'],['rogu'],['rogue'],"[('rogue', 'NN')]"
474,6333,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
474,6333,wolverine,['wolverine'],['wolverin'],['wolverine'],"[('wolverine', 'NN')]"
474,6334,teachers,['teachers'],['teacher'],['teacher'],"[('teachers', 'NNS')]"
474,6337,gambling,['gambling'],['gambl'],['gambling'],"[('gambling', 'VBG')]"
474,6339,trains,['trains'],['train'],['train'],"[('trains', 'NNS')]"
474,6341,art,['art'],['art'],['art'],"[('art', 'NN')]"
474,6350,anime,['anime'],['anim'],['anime'],"[('anime', 'NN')]"
474,6367,retro,['retro'],['retro'],['retro'],"[('retro', 'NN')]"
474,6368,movies,['movies'],['movi'],['movie'],"[('movies', 'NNS')]"
474,6373,religion,['religion'],['religion'],['religion'],"[('religion', 'NN')]"
474,6375,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6375,they might be giants,"['they', 'might', 'be', 'giants']","['might', 'giant']","['they', 'might', 'be', 'giant']","[('they', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('giants', 'NNS')]"
474,6377,disney,['disney'],['disney'],['disney'],"[('disney', 'NN')]"
474,6377,fish,['fish'],['fish'],['fish'],"[('fish', 'NN')]"
474,6378,heist,['heist'],['heist'],['heist'],"[('heist', 'NN')]"
474,6380,child abuse,"['child', 'abuse']","['child', 'abus']","['child', 'abuse']","[('child', 'NN'), ('abuse', 'NN')]"
474,6385,girl power,"['girl', 'power']","['girl', 'power']","['girl', 'power']","[('girl', 'NN'), ('power', 'NN')]"
474,6390,ninotchka remake,"['ninotchka', 'remake']","['ninotchka', 'remak']","['ninotchka', 'remake']","[('ninotchka', 'NNS'), ('remake', 'VBP')]"
474,6400,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,6407,olympics,['olympics'],['olymp'],['olympics'],"[('olympics', 'NNS')]"
474,6407,tokyo,['tokyo'],['tokyo'],['tokyo'],"[('tokyo', 'NN')]"
474,6422,civil war,"['civil', 'war']","['civil', 'war']","['civil', 'war']","[('civil', 'JJ'), ('war', 'NN')]"
474,6440,movie business,"['movie', 'business']","['movi', 'busi']","['movie', 'business']","[('movie', 'NN'), ('business', 'NN')]"
474,6452,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6454,nazis,['nazis'],['nazi'],['nazi'],"[('nazis', 'NN')]"
474,6466,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6502,zombies,['zombies'],['zombi'],['zombie'],"[('zombies', 'NNS')]"
474,6515,fugitive,['fugitive'],['fugit'],['fugitive'],"[('fugitive', 'JJ')]"
474,6516,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6535,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
474,6536,swashbuckler,['swashbuckler'],['swashbuckl'],['swashbuckler'],"[('swashbuckler', 'NN')]"
474,6539,swashbuckler,['swashbuckler'],['swashbuckl'],['swashbuckler'],"[('swashbuckler', 'NN')]"
474,6545,dodie smith,"['dodie', 'smith']","['dodi', 'smith']","['dodie', 'smith']","[('dodie', 'NN'), ('smith', 'NN')]"
474,6547,flood,['flood'],['flood'],['flood'],"[('flood', 'NN')]"
474,6552,immigration,['immigration'],['immigr'],['immigration'],"[('immigration', 'NN')]"
474,6565,horses,['horses'],['hors'],['horse'],"[('horses', 'NNS')]"
474,6579,japan,['japan'],['japan'],['japan'],"[('japan', 'NN')]"
474,6591,religion,['religion'],['religion'],['religion'],"[('religion', 'NN')]"
474,6592,marriage,['marriage'],['marriag'],['marriage'],"[('marriage', 'NN')]"
474,6603,othello,['othello'],['othello'],['othello'],"[('othello', 'NN')]"
474,6609,bible,['bible'],['bibl'],['bible'],"[('bible', 'JJ')]"
474,6620,cancer,['cancer'],['cancer'],['cancer'],"[('cancer', 'NN')]"
474,6636,road trip,"['road', 'trip']","['road', 'trip']","['road', 'trip']","[('road', 'NN'), ('trip', 'NN')]"
474,6639,blindness,['blindness'],['blind'],['blindness'],"[('blindness', 'NN')]"
474,6650,family,['family'],['famili'],['family'],"[('family', 'NN')]"
474,6650,multiple roles,"['multiple', 'roles']","['multipl', 'role']","['multiple', 'role']","[('multiple', 'JJ'), ('roles', 'NNS')]"
474,6650,murder,['murder'],['murder'],['murder'],"[('murder', 'NN')]"
474,6660,ballet,['ballet'],['ballet'],['ballet'],"[('ballet', 'NN')]"
474,6662,clousseau,['clousseau'],['clousseau'],['clousseau'],"[('clousseau', 'NN')]"
474,6667,fbi,['fbi'],['fbi'],['fbi'],"[('fbi', 'NN')]"
474,6668,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6669,terminal illness,"['terminal', 'illness']","['termin', 'ill']","['terminal', 'illness']","[('terminal', 'JJ'), ('illness', 'NN')]"
474,6708,con men,"['con', 'men']","['con', 'men']","['con', 'men']","[('con', 'NN'), ('men', 'NNS')]"
474,6708,fatherhood,['fatherhood'],['fatherhood'],['fatherhood'],"[('fatherhood', 'NN')]"
474,6710,vertriloquism,['vertriloquism'],['vertriloqu'],['vertriloquism'],"[('vertriloquism', 'NN')]"
474,6711,japan,['japan'],['japan'],['japan'],"[('japan', 'NN')]"
474,6713,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6724,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6732,matchmaker,['matchmaker'],['matchmak'],['matchmaker'],"[('matchmaker', 'NN')]"
474,6744,vampire,['vampire'],['vampir'],['vampire'],"[('vampire', 'NN')]"
474,6753,animal movie,"['animal', 'movie']","['anim', 'movi']","['animal', 'movie']","[('animal', 'JJ'), ('movie', 'NN')]"
474,6768,religion,['religion'],['religion'],['religion'],"[('religion', 'NN')]"
474,6770,adultery,['adultery'],['adulteri'],['adultery'],"[('adultery', 'NN')]"
474,6770,terminal illness,"['terminal', 'illness']","['termin', 'ill']","['terminal', 'illness']","[('terminal', 'JJ'), ('illness', 'NN')]"
474,6773,biking,['biking'],['bike'],['biking'],"[('biking', 'NN')]"
474,6776,india,['india'],['india'],['india'],"[('india', 'NN')]"
474,6785,lonesome polecat,"['lonesome', 'polecat']","['lonesom', 'polecat']","['lonesome', 'polecat']","[('lonesome', 'JJ'), ('polecat', 'NN')]"
474,6786,in netflix queue,"['in', 'netflix', 'queue']","['netflix', 'queue']","['in', 'netflix', 'queue']","[('in', 'IN'), ('netflix', 'JJ'), ('queue', 'NN')]"
474,6787,journalism,['journalism'],['journal'],['journalism'],"[('journalism', 'NN')]"
474,6787,watergate,['watergate'],['waterg'],['watergate'],"[('watergate', 'NN')]"
474,6788,pregnancy,['pregnancy'],['pregnanc'],['pregnancy'],"[('pregnancy', 'NN')]"
474,6791,food,['food'],['food'],['food'],"[('food', 'NN')]"
474,6807,british comedy,"['british', 'comedy']","['british', 'comedi']","['british', 'comedy']","[('british', 'JJ'), ('comedy', 'NN')]"
474,6810,domestic violence,"['domestic', 'violence']","['domest', 'violenc']","['domestic', 'violence']","[('domestic', 'JJ'), ('violence', 'NN')]"
474,6820,werewolf,['werewolf'],['werewolf'],['werewolf'],"[('werewolf', 'NN')]"
474,6832,amnesia,['amnesia'],['amnesia'],['amnesia'],"[('amnesia', 'NN')]"
474,6849,christmas,['christmas'],['christma'],['christmas'],"[('christmas', 'NN')]"
474,6852,black and white,"['black', 'and', 'white']","['black', 'white']","['black', 'and', 'white']","[('black', 'JJ'), ('and', 'CC'), ('white', 'JJ')]"
474,6852,capote,['capote'],['capot'],['capote'],"[('capote', 'NN')]"
474,6852,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
474,6852,death penalty,"['death', 'penalty']","['death', 'penalti']","['death', 'penalty']","[('death', 'NN'), ('penalty', 'NN')]"
474,6852,murder,['murder'],['murder'],['murder'],"[('murder', 'NN')]"
474,6856,biopic,['biopic'],['biopic'],['biopic'],"[('biopic', 'NN')]"
474,6863,school,['school'],['school'],['school'],"[('school', 'NN')]"
474,6867,trains,['trains'],['train'],['train'],"[('trains', 'NNS')]"
474,6870,child abuse,"['child', 'abuse']","['child', 'abus']","['child', 'abuse']","[('child', 'NN'), ('abuse', 'NN')]"
474,6870,kidnapping,['kidnapping'],['kidnap'],['kidnapping'],"[('kidnapping', 'NN')]"
474,6874,martial arts,"['martial', 'arts']","['martial', 'art']","['martial', 'art']","[('martial', 'JJ'), ('arts', 'NNS')]"
474,6874,revenge,['revenge'],['reveng'],['revenge'],"[('revenge', 'NN')]"
474,6881,thanksgiving,['thanksgiving'],['thanksgiv'],['thanksgiving'],"[('thanksgiving', 'VBG')]"
474,6890,adolescence,['adolescence'],['adolesc'],['adolescence'],"[('adolescence', 'NN')]"
474,6890,violence in america,"['violence', 'in', 'america']","['violenc', 'america']","['violence', 'in', 'america']","[('violence', 'NN'), ('in', 'IN'), ('america', 'NN')]"
474,6909,transplants,['transplants'],['transplant'],['transplant'],"[('transplants', 'NNS')]"
474,6912,rita hayworth can dance,"['rita', 'hayworth', 'can', 'dance']","['rita', 'hayworth', 'danc']","['rita', 'hayworth', 'can', 'dance']","[('rita', 'JJ'), ('hayworth', 'NN'), ('can', 'MD'), ('dance', 'VB')]"
474,6918,india,['india'],['india'],['india'],"[('india', 'NN')]"
474,6932,journalism,['journalism'],['journal'],['journalism'],"[('journalism', 'NN')]"
474,6936,christmas,['christmas'],['christma'],['christmas'],"[('christmas', 'NN')]"
474,6944,remake,['remake'],['remak'],['remake'],"[('remake', 'NN')]"
474,6944,wedding,['wedding'],['wed'],['wedding'],"[('wedding', 'NN')]"
474,6948,music business,"['music', 'business']","['music', 'busi']","['music', 'business']","[('music', 'NN'), ('business', 'NN')]"
474,6948,rap,['rap'],['rap'],['rap'],"[('rap', 'NN')]"
474,6963,amish,['amish'],['amish'],['amish'],"[('amish', 'JJ')]"
474,6970,hepburn and tracy,"['hepburn', 'and', 'tracy']","['hepburn', 'traci']","['hepburn', 'and', 'tracy']","[('hepburn', 'NN'), ('and', 'CC'), ('tracy', 'NN')]"
